, source airport, destination airport,count
15377,KUL,BWN,257
40619,KUL,AMS,257
40620,KUL,AOR,257
40621,KUL,AUH,257
40622,KUL,BKI,257
40623,KUL,BKK,257
40624,KUL,BLR,257
40625,KUL,BNE,257
40628,KUL,BWN,257
40629,KUL,CAN,257
40630,KUL,CDG,257
40631,KUL,CGK,257
40632,KUL,CMB,257
40633,KUL,COK,257
23274,KUL,MEL,257
23273,KUL,DXB,257
40647,KUL,IST,257
40648,KUL,JED,257
40618,KUL,AKL,257
40617,KUL,ADL,257
40627,KUL,BTU,257
44355,KUL,CGK,257
44356,KUL,CGP,257
61499,KUL,SGN,257
34692,KUL,KIX,257
34693,KUL,NRT,257
48158,KUL,DAC,257
18734,KUL,CAN,257
18735,KUL,FOC,257
48003,KUL,BKK,257
47877,KUL,KTM,257
17974,KUL,HKG,257
10732,KUL,BDO,257
10752,KUL,KBR,257
10753,KUL,KBV,257
10779,KUL,SZX,257
10780,KUL,TGG,257
10743,KUL,COK,257
40635,KUL,DEL,257
40643,KUL,HKG,257
40649,KUL,JHB,257
40634,KUL,DAC,257
40636,KUL,DOH,257
40637,KUL,DPS,257
40638,KUL,DRW,257
40655,KUL,KTM,257
40656,KUL,KUA,257
40657,KUL,LBU,257
40642,KUL,HAN,257
44363,KUL,LGK,257
44357,KUL,COK,257
44358,KUL,DAC,257
44359,KUL,DEL,257
44360,KUL,DMK,257
44361,KUL,DPS,257
44352,KUL,AMD,257
44362,KUL,KCH,257
47725,KUL,SUB,257
44353,KUL,BKI,257
44364,KUL,PEN,257
44365,KUL,SBW,257
44366,KUL,TRZ,257
44354,KUL,BOM,257
18736,KUL,PVG,257
18737,KUL,XMN,257
1893,KUL,MNL,257
61498,KUL,HAN,257
15338,KUL,DAC,257
47723,KUL,CGK,257
47724,KUL,DPS,257
40646,KUL,ICN,257
40663,KUL,MLE,257
40664,KUL,MNL,257
40665,KUL,MRU,257
40650,KUL,KBR,257
40651,KUL,KBV,257
40654,KUL,KMG,257
40671,KUL,PNH,257
40672,KUL,PVG,257
40673,KUL,REP,257
40658,KUL,LGK,257
40659,KUL,LHR,257
40644,KUL,HKT,257
40645,KUL,HYD,257
40662,KUL,MEL,257
40652,KUL,KCH,257
40653,KUL,KIX,257
40660,KUL,MAA,257
40661,KUL,MCT,257
10564,KUL,SIN,257
3198,KUL,RGN,257
24202,KUL,AUH,257
35210,KUL,CGK,257
35209,KUL,BDO,257
35069,KUL,FNJ,257
19551,KUL,HND,257
19552,KUL,ICN,257
19553,KUL,JED,257
19547,KUL,ADL,257
19548,KUL,CMB,257
19549,KUL,CTU,257
19562,KUL,PVG,257
19563,KUL,SYD,257
19557,KUL,NGO,257
19558,KUL,OOL,257
19550,KUL,HGH,257
19556,KUL,MEL,257
41820,KUL,PVG,257
62608,KUL,IKA,257
35776,KUL,ALA,257
5670,KUL,NRT,257
5671,KUL,PEN,257
5672,KUL,SIN,257
5665,KUL,BKK,257
66274,KUL,MNL,257
66273,KUL,CEB,257
36725,KUL,AMS,257
36726,KUL,CGK,257
36727,KUL,KCH,257
5666,KUL,CDG,257
5667,KUL,FRA,257
5668,KUL,LGK,257
5669,KUL,LHR,257
38471,KUL,FRA,257
13436,KUL,AUH,257
23839,KUL,BKK,257
46962,KUL,MEL,257
46961,KUL,DXB,257
389,KUL,SIN,257
38176,EWR,CDG,253
20725,EWR,LHR,253
13261,EWR,ATL,253
38180,EWR,FCO,253
38188,EWR,MUC,253
20727,EWR,SLC,253
24735,EWR,KEF,253
38181,EWR,FRA,253
38182,EWR,GLA,253
38183,EWR,HAM,253
38186,EWR,MAN,253
38177,EWR,DUB,253
20726,EWR,MSP,253
50317,EWR,BRU,253
25074,EWR,BNA,253
25075,EWR,MDW,253
25076,EWR,MSY,253
10963,EWR,ATL,253
42820,EWR,NRT,253
42821,EWR,YVR,253
63779,EWR,MDW,253
63780,EWR,MSY,253
63781,EWR,PHX,253
63782,EWR,STL,253
63775,EWR,AUS,253
63776,EWR,BNA,253
49936,EWR,CPH,253
49937,EWR,OSL,253
63777,EWR,DEN,253
63778,EWR,HOU,253
56392,EWR,SDQ,253
56393,EWR,SEA,253
56378,EWR,PVD,253
56379,EWR,PVG,253
56364,EWR,OMA,253
56365,EWR,ORD,253
56366,EWR,ORF,253
56383,EWR,RIC,253
56384,EWR,ROC,253
56385,EWR,RSW,253
56370,EWR,PEK,253
56371,EWR,PHX,253
17862,EWR,HKG,253
56418,EWR,YVR,253
56419,EWR,YYT,253
56375,EWR,POS,253
56376,EWR,PTY,253
56377,EWR,PUJ,253
56362,EWR,NRT,253
56363,EWR,OKC,253
56413,EWR,YHZ,253
56414,EWR,YOW,253
56415,EWR,YQB,253
56367,EWR,OSL,253
56368,EWR,PBI,253
56369,EWR,PDX,253
56354,EWR,MKE,253
56405,EWR,TLV,253
56406,EWR,TPA,253
56349,EWR,MCO,253
56334,EWR,IAD,253
56351,EWR,MEX,253
56352,EWR,MHT,253
56353,EWR,MIA,253
56338,EWR,JAX,253
56339,EWR,LAS,253
56340,EWR,LAX,253
56341,EWR,LHR,253
56335,EWR,IAH,253
56343,EWR,LIR,253
56344,EWR,LIS,253
56345,EWR,MAD,253
56330,EWR,GVA,253
56331,EWR,HAM,253
56332,EWR,HKG,253
56333,EWR,HNL,253
56380,EWR,PVR,253
56381,EWR,PWM,253
56382,EWR,RDU,253
56387,EWR,SAN,253
56388,EWR,SAP,253
56389,EWR,SAT,253
56390,EWR,SAV,253
61993,EWR,LAX,253
56372,EWR,PIT,253
56373,EWR,PLS,253
56374,EWR,POP,253
56391,EWR,SDF,253
56407,EWR,TUL,253
56420,EWR,YYZ,253
56421,EWR,ZRH,253
56410,EWR,UVF,253
56411,EWR,XNA,253
56412,EWR,YEG,253
14508,EWR,LHR,253
14509,EWR,ORY,253
56402,EWR,STT,253
56403,EWR,SXM,253
56404,EWR,SYR,253
32467,EWR,ORY,253
58444,EWR,FPO,253
61730,EWR,LHR,253
24167,EWR,BRU,253
61994,EWR,SFO,253
61729,EWR,ATL,253
56342,EWR,LIM,253
56359,EWR,MXP,253
56360,EWR,MYR,253
56361,EWR,NAS,253
56346,EWR,MAN,253
56347,EWR,MBJ,253
56348,EWR,MCI,253
32466,EWR,LHR,253
56397,EWR,SJU,253
56398,EWR,SNA,253
56399,EWR,SNN,253
56416,EWR,YQM,253
56417,EWR,YUL,253
56400,EWR,STL,253
56401,EWR,STR,253
56386,EWR,SAL,253
56408,EWR,TXL,253
56409,EWR,TYS,253
56394,EWR,SFO,253
56395,EWR,SJD,253
56396,EWR,SJO,253
56298,EWR,BRU,253
56299,EWR,BTV,253
56316,EWR,DTW,253
56317,EWR,DUB,253
56318,EWR,DUS,253
56357,EWR,MSY,253
56358,EWR,MUC,253
56308,EWR,CUN,253
56309,EWR,CVG,253
56310,EWR,DAY,253
56311,EWR,DCA,253
56312,EWR,DEL,253
56313,EWR,DEN,253
56350,EWR,MEM,253
56300,EWR,BUF,253
56301,EWR,BWI,253
56302,EWR,BZE,253
56355,EWR,MSN,253
56356,EWR,MSP,253
9502,EWR,ATL,253
9503,EWR,CDG,253
10473,EWR,BOM,253
56306,EWR,CLT,253
56307,EWR,CMH,253
56324,EWR,GLA,253
56325,EWR,GRR,253
56326,EWR,GRU,253
56327,EWR,GSO,253
56328,EWR,GSP,253
56329,EWR,GUA,253
56319,EWR,EDI,253
56320,EWR,FCO,253
56321,EWR,FLL,253
56297,EWR,BQN,253
56282,EWR,AMS,253
56283,EWR,ANU,253
56284,EWR,ARN,253
56285,EWR,ATL,253
56286,EWR,AUA,253
56287,EWR,AUS,253
56288,EWR,BCN,253
56289,EWR,BDA,253
56281,EWR,ALB,253
56293,EWR,BOG,253
45607,EWR,YTZ,253
56336,EWR,IND,253
56337,EWR,ITH,253
56322,EWR,FRA,253
56323,EWR,GCM,253
56314,EWR,DFW,253
56315,EWR,DSM,253
5399,EWR,DFW,253
5400,EWR,HKG,253
5401,EWR,LHR,253
39595,EWR,ZRH,253
5405,EWR,PHL,253
5406,EWR,PHX,253
5407,EWR,SEA,253
59237,EWR,OPO,253
59238,EWR,ORD,253
59239,EWR,PHL,253
17608,EWR,PTY,253
53646,EWR,LIS,253
53647,EWR,OPO,253
39837,EWR,TLV,253
56303,EWR,CDG,253
56304,EWR,CHS,253
56305,EWR,CLE,253
56290,EWR,BFS,253
56291,EWR,BHX,253
56292,EWR,BNA,253
56294,EWR,BOM,253
56295,EWR,BON,253
56296,EWR,BOS,253
13999,EWR,RSW,253
14000,EWR,SJU,253
14001,EWR,STI,253
36611,EWR,AMS,253
59234,EWR,DFW,253
59240,EWR,PHX,253
59233,EWR,CLT,253
59235,EWR,LIS,253
59236,EWR,MIA,253
14002,EWR,TPA,253
13995,EWR,BOS,253
13996,EWR,FLL,253
5404,EWR,ORY,253
36612,EWR,ATL,253
12640,EWR,LHR,253
5402,EWR,MIA,253
5403,EWR,ORD,253
12397,EWR,BOG,253
39594,EWR,GVA,253
12398,EWR,SAL,253
5398,EWR,CLT,253
7892,EWR,YVR,253
7893,EWR,YYC,253
7894,EWR,YYZ,253
7889,EWR,MSY,253
4113,EWR,BRU,253
16291,EWR,PVG,253
16290,EWR,PEK,253
7891,EWR,YUL,253
11636,EWR,SEA,253
7890,EWR,YEG,253
49935,EWR,ARN,253
20724,EWR,DTW,253
20723,EWR,CVG,253
20722,EWR,CDG,253
20721,EWR,ATL,253
20720,EWR,AMS,253
38184,EWR,LHR,253
38185,EWR,MAD,253
38171,EWR,AMS,253
38172,EWR,BCN,253
38173,EWR,BFS,253
38174,EWR,BHX,253
38175,EWR,BRU,253
38189,EWR,MXP,253
38190,EWR,SNN,253
38191,EWR,STR,253
38192,EWR,TXL,253
38178,EWR,DUS,253
38179,EWR,EDI,253
38187,EWR,MSY,253
13997,EWR,MCO,253
13998,EWR,PBI,253
30264,HGH,WUH,252
66871,HGH,KWE,252
30263,HGH,TSN,252
30262,HGH,SWA,252
66865,HGH,DLC,252
3424,HGH,DLC,252
18570,HGH,ZUH,252
18562,HGH,TAO,252
18563,HGH,TNA,252
18541,HGH,CSX,252
18542,HGH,CTU,252
43662,HGH,SJW,252
18552,HGH,LHW,252
18553,HGH,LJG,252
18538,HGH,CGO,252
18539,HGH,CGQ,252
18540,HGH,CKG,252
49037,HGH,KWL,252
25600,HGH,CGO,252
25601,HGH,HKG,252
25602,HGH,PEK,252
3429,HGH,SZX,252
18559,HGH,SJW,252
18560,HGH,SYX,252
18561,HGH,SZX,252
10700,HGH,BKI,252
40227,HGH,KMG,252
40242,HGH,WUH,252
40243,HGH,XIY,252
40244,HGH,XMN,252
40234,HGH,SJW,252
40235,HGH,SYX,252
40238,HGH,TNA,252
40239,HGH,TPE,252
40240,HGH,TSN,252
40241,HGH,TYN,252
40226,HGH,JJN,252
3091,HGH,KMG,252
40222,HGH,FOC,252
40232,HGH,PEK,252
40223,HGH,HAK,252
40224,HGH,HET,252
40225,HGH,HRB,252
40215,HGH,CAN,252
42865,HGH,KIX,252
384,HGH,SIN,252
66874,HGH,LJG,252
19541,HGH,KUL,252
35902,HGH,CJJ,252
42866,HGH,NRT,252
40228,HGH,KWE,252
40229,HGH,LJG,252
24644,HGH,CNX,252
24645,HGH,DMK,252
40236,HGH,SZX,252
40219,HGH,CSX,252
40220,HGH,CTU,252
43663,HGH,SYX,252
3428,HGH,SYX,252
17871,HGH,HKG,252
18548,HGH,JJN,252
43788,HGH,MFM,252
61484,HGH,DAD,252
3426,HGH,SHE,252
3427,HGH,SJW,252
746,HGH,CKG,252
747,HGH,CTU,252
748,HGH,DLC,252
749,HGH,HAK,252
750,HGH,KWE,252
751,HGH,TSN,252
18546,HGH,HET,252
18547,HGH,HRB,252
31315,HGH,CGO,252
31317,HGH,CSX,252
31318,HGH,HAK,252
31319,HGH,HKG,252
31320,HGH,JNZ,252
31321,HGH,PEK,252
31325,HGH,TYN,252
31327,HGH,WUH,252
31328,HGH,XIY,252
40237,HGH,TAO,252
31316,HGH,CKG,252
752,HGH,TYN,252
18567,HGH,WUH,252
18568,HGH,XIY,252
18569,HGH,XMN,252
18543,HGH,DLC,252
18544,HGH,FOC,252
35619,HGH,HKG,252
745,HGH,CGO,252
18545,HGH,HAK,252
18536,HGH,AMS,252
18537,HGH,CAN,252
8918,HGH,KHH,252
8919,HGH,RMQ,252
18564,HGH,TSN,252
18565,HGH,TYN,252
18566,HGH,URC,252
33936,HGH,CAN,252
14300,HGH,KHH,252
14301,HGH,RMQ,252
3425,HGH,KWL,252
18550,HGH,KWE,252
18551,HGH,KWL,252
18554,HGH,MFM,252
41592,HGH,CJJ,252
41593,HGH,CTU,252
15625,HGH,TPE,252
23984,HGH,CTU,252
23985,HGH,SYX,252
15454,HGH,CSX,252
15455,HGH,DLC,252
15456,HGH,TSN,252
41606,HGH,XIY,252
41607,HGH,XMN,252
41594,HGH,HKG,252
41595,HGH,HKT,252
41596,HGH,KMG,252
41601,HGH,SJW,252
41590,HGH,CAN,252
41591,HGH,CGO,252
36667,HGH,KWL,252
41600,HGH,PEK,252
41602,HGH,SWA,252
41603,HGH,TAO,252
41604,HGH,TYN,252
41605,HGH,WUH,252
41598,HGH,LYI,252
41599,HGH,LZO,252
31326,HGH,WEF,252
18556,HGH,NNY,252
18557,HGH,PEK,252
18558,HGH,SHE,252
49038,HGH,TAO,252
49039,HGH,TNA,252
49040,HGH,XMN,252
49041,HGH,YNT,252
18549,HGH,KMG,252
33947,HGH,SYX,252
33948,HGH,TAO,252
33949,HGH,TGO,252
33950,HGH,XIY,252
33951,HGH,YIH,252
33938,HGH,DLC,252
44993,HGH,PUS,252
18555,HGH,NNG,252
33939,HGH,DNH,252
33940,HGH,HAK,252
33941,HGH,JHG,252
33942,HGH,KMG,252
33943,HGH,KWL,252
33944,HGH,LJG,252
33945,HGH,PEK,252
33946,HGH,SJW,252
31322,HGH,SHE,252
31323,HGH,SYX,252
31314,HGH,CAN,252
31324,HGH,SZX,252
44992,HGH,ICN,252
33937,HGH,CGO,252
47472,HGH,DOH,252
30906,HGH,DLC,252
30907,HGH,KWE,252
3092,HGH,KOW,252
40233,HGH,SHE,252
40218,HGH,CKG,252
36668,HGH,LHW,252
23983,HGH,CSX,252
36669,HGH,SHE,252
36670,HGH,SYX,252
36671,HGH,SZX,252
36666,HGH,HRB,252
41597,HGH,LYG,252
30908,HGH,KWL,252
16359,HGH,CKG,252
16360,HGH,CTU,252
16361,HGH,DLC,252
16367,HGH,INC,252
25599,HGH,CAN,252
36664,HGH,DLC,252
36665,HGH,HAK,252
36660,HGH,AMS,252
16383,HGH,TNA,252
16384,HGH,TPE,252
36672,HGH,TAO,252
36661,HGH,CAN,252
36662,HGH,CGQ,252
36663,HGH,CTU,252
16375,HGH,MFM,252
16376,HGH,NNG,252
16363,HGH,HAK,252
16364,HGH,HET,252
16381,HGH,SZX,252
16382,HGH,TAO,252
16358,HGH,CGO,252
16371,HGH,KWE,252
16385,HGH,XIY,252
16370,HGH,KMG,252
16365,HGH,HKG,252
16366,HGH,ICN,252
16373,HGH,LHW,252
16374,HGH,LJG,252
16388,HGH,YNT,252
16377,HGH,NRT,252
16362,HGH,GYS,252
16368,HGH,JJN,252
16369,HGH,KIX,252
16356,HGH,BHY,252
16357,HGH,CAN,252
16372,HGH,KWL,252
16378,HGH,PEK,252
16379,HGH,PUS,252
16380,HGH,SHE,252
16386,HGH,XMN,252
16387,HGH,YCU,252
31937,HGH,HKG,252
30909,HGH,TAO,252
30260,HGH,CGO,252
66862,HGH,CGO,252
66863,HGH,CKG,252
66864,HGH,CTU,252
66881,HGH,YCU,252
66866,HGH,GYS,252
66861,HGH,CAN,252
30261,HGH,DSN,252
66873,HGH,LHW,252
66860,HGH,BHY,252
66875,HGH,NNG,252
66876,HGH,PEK,252
66877,HGH,SHE,252
66878,HGH,SZX,252
66879,HGH,TAO,252
66880,HGH,XIY,252
66867,HGH,HET,252
66868,HGH,INC,252
66869,HGH,JJN,252
66870,HGH,KMG,252
66872,HGH,KWL,252
40216,HGH,CGO,252
40217,HGH,CGQ,252
40221,HGH,DLC,252
37089,HGH,SJW,252
37473,HGH,KMG,252
40230,HGH,MFM,252
40231,HGH,NNG,252
29280,HGH,FUG,252
29281,HGH,XFN,252
54257,HGH,CTU,252
29796,HGH,TSA,252
37088,HGH,CAN,252
60150,PHX,DSM,251
60167,PHX,LAX,251
60168,PHX,LGB,251
60151,PHX,DTW,251
60152,PHX,ELP,251
60154,PHX,FAT,251
60155,PHX,FLG,251
60156,PHX,FLL,251
60157,PHX,GDL,251
60158,PHX,GEG,251
60165,PHX,KOA,251
67559,PHX,SVC,251
67558,PHX,SOW,251
60159,PHX,GJT,251
13609,PHX,ATL,251
64264,PHX,ABQ,251
64265,PHX,ATL,251
64294,PHX,PDX,251
64295,PHX,PHL,251
64296,PHX,PIT,251
60160,PHX,HMO,251
60161,PHX,HNL,251
60162,PHX,IAH,251
60153,PHX,EWR,251
60185,PHX,PIT,251
60138,PHX,BFL,251
60139,PHX,BOI,251
60140,PHX,BOS,251
60141,PHX,BUR,251
60142,PHX,BWI,251
60143,PHX,CLT,251
6573,PHX,SBA,251
6586,PHX,YUM,251
6587,PHX,YVR,251
6588,PHX,YYC,251
6550,PHX,LHR,251
6551,PHX,LIH,251
6579,PHX,SLC,251
6580,PHX,SMF,251
6581,PHX,SNA,251
6533,PHX,DTW,251
6534,PHX,ELP,251
6535,PHX,EWR,251
6559,PHX,MZT,251
6560,PHX,OAK,251
6561,PHX,OGG,251
6546,PHX,KOA,251
6547,PHX,LAS,251
6548,PHX,LAX,251
6549,PHX,LGB,251
6554,PHX,MEX,251
6555,PHX,MIA,251
6556,PHX,MKE,251
6557,PHX,MRY,251
6558,PHX,MSP,251
6563,PHX,ONT,251
6589,PHX,ZIH,251
6578,PHX,SJD,251
12855,PHX,LHR,251
6569,PHX,PVR,251
6575,PHX,SEA,251
6576,PHX,SFO,251
6577,PHX,SJC,251
6562,PHX,OMA,251
65829,PHX,GDL,251
65830,PHX,MEX,251
6564,PHX,ORD,251
6565,PHX,PDX,251
6582,PHX,STL,251
6583,PHX,TPA,251
6584,PHX,TUS,251
6585,PHX,YEG,251
6570,PHX,RNO,251
6574,PHX,SBP,251
11852,PHX,LAX,251
11853,PHX,PDX,251
11854,PHX,SEA,251
24482,PHX,SOW,251
24481,PHX,DEN,251
25400,PHX,HOU,251
25401,PHX,LAS,251
25408,PHX,SNA,251
25396,PHX,ABQ,251
25397,PHX,ATL,251
6519,PHX,AUS,251
6520,PHX,BFL,251
8021,PHX,YYZ,251
6525,PHX,CLT,251
6526,PHX,CMH,251
6527,PHX,CUN,251
6528,PHX,DCA,251
6529,PHX,DEN,251
6516,PHX,ABQ,251
6517,PHX,ANC,251
6566,PHX,PHL,251
6544,PHX,IND,251
6545,PHX,JFK,251
6530,PHX,DFW,251
6531,PHX,DRO,251
6532,PHX,DSM,251
6522,PHX,BOS,251
6523,PHX,BUR,251
6521,PHX,BOI,251
6524,PHX,BWI,251
6552,PHX,MCI,251
6553,PHX,MCO,251
6538,PHX,FLL,251
6539,PHX,GDL,251
6540,PHX,GEG,251
6518,PHX,ATL,251
6536,PHX,FAT,251
6537,PHX,FLG,251
6571,PHX,SAN,251
6572,PHX,SAT,251
6541,PHX,GJT,251
6542,PHX,HNL,251
64278,PHX,GEG,251
64279,PHX,HOU,251
64285,PHX,MCO,251
64286,PHX,MDW,251
64287,PHX,MKE,251
64269,PHX,BUF,251
60183,PHX,PDX,251
60187,PHX,PVR,251
60188,PHX,RNO,251
60179,PHX,OGG,251
64277,PHX,FLL,251
60180,PHX,OMA,251
60181,PHX,ONT,251
60182,PHX,ORD,251
60189,PHX,SAN,251
6567,PHX,PIT,251
6568,PHX,PSP,251
25398,PHX,DEN,251
25399,PHX,FLL,251
25402,PHX,OAK,251
64288,PHX,MSP,251
64289,PHX,MSY,251
64274,PHX,DTW,251
64275,PHX,ELP,251
64276,PHX,EWR,251
6543,PHX,IAH,251
30680,PHX,HNL,251
25403,PHX,ONT,251
25404,PHX,PDX,251
25405,PHX,PHL,251
25406,PHX,SAN,251
25407,PHX,SJC,251
51697,PHX,MSP,251
14197,PHX,JFK,251
14196,PHX,BOS,251
64284,PHX,MCI,251
60135,PHX,ANC,251
60136,PHX,ATL,251
60137,PHX,AUS,251
60184,PHX,PHL,251
21586,PHX,LAX,251
21587,PHX,MSP,251
21584,PHX,HMO,251
64306,PHX,SMF,251
64307,PHX,SNA,251
64308,PHX,STL,251
64309,PHX,TPA,251
64310,PHX,TUL,251
64272,PHX,CMH,251
64273,PHX,DEN,251
64280,PHX,IND,251
64281,PHX,LAS,251
64266,PHX,AUS,251
64267,PHX,BNA,251
64268,PHX,BOI,251
64270,PHX,BUR,251
64271,PHX,BWI,251
64640,PHX,YYC,251
60190,PHX,SAT,251
64639,PHX,YEG,251
60191,PHX,SBA,251
60192,PHX,SBP,251
60193,PHX,SEA,251
60178,PHX,OAK,251
60195,PHX,SJC,251
60196,PHX,SJD,251
60197,PHX,SLC,251
60198,PHX,SMF,251
60199,PHX,SNA,251
60200,PHX,STL,251
60201,PHX,TPA,251
60186,PHX,PSP,251
60202,PHX,TUS,251
64301,PHX,SDF,251
64302,PHX,SEA,251
64303,PHX,SFO,251
64304,PHX,SJC,251
64305,PHX,SLC,251
21588,PHX,SLC,251
21582,PHX,ATL,251
21583,PHX,DTW,251
11180,PHX,HMO,251
57461,PHX,IAH,251
57462,PHX,LAX,251
57463,PHX,ORD,251
57464,PHX,SFO,251
14874,PHX,LHR,251
36863,PHX,ATL,251
60163,PHX,IND,251
21585,PHX,JFK,251
32853,PHX,LHR,251
60134,PHX,ABQ,251
57458,PHX,DEN,251
57459,PHX,EWR,251
57460,PHX,IAD,251
60144,PHX,CMH,251
57465,PHX,SOW,251
57457,PHX,CLE,251
64299,PHX,SAN,251
64300,PHX,SAT,251
64290,PHX,OAK,251
64291,PHX,OKC,251
64292,PHX,OMA,251
64293,PHX,ONT,251
64297,PHX,RDU,251
64298,PHX,RNO,251
60203,PHX,YEG,251
60204,PHX,YUM,251
60205,PHX,YVR,251
60206,PHX,YYC,251
60207,PHX,ZIH,251
60194,PHX,SFO,251
64282,PHX,LAX,251
64283,PHX,LIT,251
61820,PHX,ATL,251
43541,PHX,DEN,251
43542,PHX,DFW,251
60166,PHX,LAS,251
60145,PHX,CUN,251
60164,PHX,JFK,251
67557,PHX,PGA,251
9879,PHX,ATL,251
60146,PHX,DCA,251
60147,PHX,DEN,251
60148,PHX,DFW,251
60149,PHX,DRO,251
60169,PHX,LIH,251
60170,PHX,MCI,251
60171,PHX,MCO,251
60172,PHX,MEX,251
60173,PHX,MIA,251
60174,PHX,MKE,251
60175,PHX,MRY,251
60176,PHX,MSP,251
60177,PHX,MZT,251
13663,SFO,ATL,249
57626,SFO,ACV,249
57627,SFO,AKL,249
57628,SFO,ATL,249
57629,SFO,AUS,249
57630,SFO,BFL,249
57676,SFO,ONT,249
57677,SFO,ORD,249
57632,SFO,BOS,249
57675,SFO,OKC,249
57661,SFO,LHR,249
57678,SFO,OTH,249
57679,SFO,PDX,249
32913,SFO,LHR,249
62040,SFO,LAX,249
62041,SFO,MCO,249
62030,SFO,AUS,249
62031,SFO,BOS,249
62032,SFO,CUN,249
23042,SFO,DUB,249
58326,SFO,LHR,249
62043,SFO,PDX,249
62044,SFO,PHL,249
62045,SFO,PVR,249
62046,SFO,SAN,249
61831,SFO,LHR,249
62036,SFO,FLL,249
62037,SFO,IAD,249
62038,SFO,JFK,249
62039,SFO,LAS,249
39711,SFO,ZRH,249
64434,SFO,SAN,249
60353,SFO,ICN,249
62042,SFO,ORD,249
62033,SFO,DCA,249
62047,SFO,SEA,249
62048,SFO,SJD,249
62034,SFO,DFW,249
62035,SFO,EWR,249
64427,SFO,ATL,249
64655,SFO,YVR,249
64656,SFO,YYC,249
64435,SFO,SNA,249
16868,SFO,PEK,249
16869,SFO,PVG,249
44024,SFO,ATL,249
44025,SFO,FRA,249
44026,SFO,GDL,249
34820,SFO,HND,249
10623,SFO,HKG,249
10624,SFO,ICN,249
61830,SFO,ATL,249
44027,SFO,LHR,249
44028,SFO,MEX,249
44029,SFO,SYD,249
57685,SFO,PSP,249
57686,SFO,PVG,249
57687,SFO,PVR,249
57688,SFO,RDD,249
57689,SFO,RDM,249
12545,SFO,SAL,249
38756,SFO,MUC,249
44023,SFO,AKL,249
14238,SFO,AUS,249
14239,SFO,BOS,249
6782,SFO,SEA,249
6770,SFO,HKG,249
14240,SFO,DXB,249
14241,SFO,FLL,249
6775,SFO,MIA,249
6776,SFO,ORD,249
6777,SFO,PDX,249
6768,SFO,CLT,249
6778,SFO,PHL,249
6779,SFO,PHX,249
6780,SFO,PSP,249
6781,SFO,PVR,249
6772,SFO,JFK,249
6773,SFO,LAX,249
6774,SFO,LHR,249
60358,SFO,PEK,249
60359,SFO,PHL,249
60360,SFO,PHX,249
60361,SFO,SAL,249
60349,SFO,AKL,249
60350,SFO,CLT,249
57712,SFO,ZRH,249
57698,SFO,SJD,249
57699,SFO,SLC,249
57700,SFO,SMF,249
57706,SFO,YEG,249
57707,SFO,YUL,249
24504,SFO,DEN,249
57705,SFO,TUS,249
57690,SFO,RDU,249
57691,SFO,RNO,249
57692,SFO,SAL,249
57708,SFO,YVR,249
57709,SFO,YYC,249
57710,SFO,YYJ,249
57711,SFO,YYZ,249
51703,SFO,MSP,249
11980,SFO,LAX,249
11981,SFO,MIA,249
11982,SFO,ORD,249
11983,SFO,PDX,249
11985,SFO,PVR,249
11986,SFO,SEA,249
11987,SFO,SJD,249
11978,SFO,DFW,249
11979,SFO,JFK,249
11984,SFO,PSP,249
23324,SFO,DXB,249
57701,SFO,SNA,249
57702,SFO,STL,249
57703,SFO,SYD,249
57704,SFO,TPE,249
25480,SFO,DEN,249
25481,SFO,MDW,249
57693,SFO,SAN,249
57694,SFO,SAT,249
57695,SFO,SBA,249
57696,SFO,SBP,249
25482,SFO,MKE,249
25483,SFO,ORF,249
25479,SFO,ATL,249
18001,SFO,HKG,249
38754,SFO,FRA,249
38755,SFO,LHR,249
12864,SFO,LHR,249
17482,SFO,TPE,249
17481,SFO,ATL,249
57697,SFO,SEA,249
57682,SFO,PHX,249
57683,SFO,PIT,249
57684,SFO,PSC,249
50520,SFO,HKG,249
50521,SFO,ICN,249
60357,SFO,ORD,249
6769,SFO,DFW,249
6771,SFO,HND,249
14242,SFO,JFK,249
14243,SFO,LGB,249
15663,SFO,TPE,249
60362,SFO,TPE,249
60354,SFO,JFK,249
60355,SFO,LAX,249
60356,SFO,MIA,249
9937,SFO,ATL,249
45162,SFO,ICN,249
9938,SFO,CDG,249
9939,SFO,HNL,249
8042,SFO,YEG,249
8043,SFO,YUL,249
8044,SFO,YVR,249
8045,SFO,YYC,249
8046,SFO,YYJ,249
8047,SFO,YYZ,249
57651,SFO,HNL,249
57652,SFO,IAD,249
57653,SFO,IAH,249
57670,SFO,MSP,249
57671,SFO,MSY,249
57672,SFO,MUC,249
57673,SFO,NRT,249
57655,SFO,IND,249
57656,SFO,JFK,249
57657,SFO,KIX,249
57662,SFO,LIH,249
57663,SFO,LMT,249
57664,SFO,MCI,249
57665,SFO,MCO,249
36090,SFO,ICN,249
50126,SFO,CPH,249
42198,SFO,PVG,249
11215,SFO,MLM,249
11216,SFO,PVR,249
11217,SFO,SJD,249
30687,SFO,HNL,249
30688,SFO,LAS,249
64433,SFO,PHX,249
21762,SFO,TPE,249
21754,SFO,LAX,249
21755,SFO,LHR,249
21756,SFO,MEX,249
21757,SFO,MSP,249
46235,SFO,MNL,249
36896,SFO,ATL,249
36897,SFO,HNL,249
36898,SFO,SEA,249
36895,SFO,AMS,249
